lake,gear,sample,lat,long,Alosa_pseudoharengus,Ambloplites_rupestris,Ameiurus_melas,Ameiurus_natalis,Ameiurus_nebulosus,Amia_calva,Aplodinotus_grunniens,Catostomus_commersonii,Chrosomus_eos,Coregonus_artedi,Coregonus_clupeaformis,Cottidae,Cottus_cognatus,Culaea_inconstans,Cyprinella_spiloptera,Cyprinus_carpio,Dorosoma_cepedianum,Erimyzon_sucetta,Esox_americanus,Esox_lucius,Esox_masquinongy,Etheostoma_caeruleum,Etheostoma_exile,Etheostoma_nigrum,Fundulus_diaphanus,Hypentelium_nigricans,Ichthyomyzon_castaneus,Ictalurus_punctatus,Labidesthes_sicculus,Lepisosteus_oculatus,Lepisosteus_osseus,Lepomis_cyanellus,Lepomis_gibbosus,Lepomis_gulosus,Lepomis_macrochirus,Lepomis_megalotis,Lepomis_microlophus,Lota_lota,Luxilus_cornutus,Micropterus_dolomieu,Micropterus_salmoides,Morone_americana,Moxostoma_anisurum,Moxostoma_erythrurum,Moxostoma_macrolepidotum,Moxostoma_valenciennesi,Neogobius_melanostomus,Nocomis_biguttatus,Notemigonus_crysoleucas,Notropis_atherinoides,Notropis_heterodon,Notropis_heterolepis,Notropis_hudsonius,Notropis_stramineus,Notropis_volucellus,Noturus_gyrinus,Oncorhynchus_mykiss,Oncorhynchus_tshawytscha,Perca_flavescens,Percina_caprodes,Petromyzon_marinus,Pimephales_notatus,Pomoxis_nigromaculatus,Pungitius_pungitius,Rhinichthys_atratulus,Rhinichthys_cataractae,Salmo_salar,Salmo_trutta,Salvelinus_fontinalis,Salvelinus_fontinalis_._Salvelinus_namaycush,Salvelinus_namaycush,Sander_vitreus,Semotilus_atromaculatus,Umbra_limi,group,dist2trad,Acipenser_fulvescens,Coregonus_spp,Notropis_spp,Rhinichthys_obtusus,Pimephales_promelas,Ictiobus_cyprinellus,Percopsis_omiscomaycus,Percina_maculata,Noturus_flavus,Phoxinus_eos,Osmerus_mordax,Pomoxis_annularis,Phoxinus_neogaeus,Margariscus_margarita,Carassius_auratus,Hybognathus_hankinsoni,Alosa_spp,Ameiurus_spp,Luxilus_spp,Lepisosteus_spp,Cottus_spp,Oncorhynchus_spp,Salmo_spp,Ctenopharyngodon_spp,Sander_spp,Esox_spp,Ichthyomyzon_spp,Moxostoma_spp,Coregonus_pidschian,Noturus_miurus
Torch Lake,benthic,TOR_07,44.85342,-85.33163,NA,0,NA,NA,NA,0,0,473,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,1452,0,0,0,0,0,0,NA,NA,0,NA,NA,2904,1335,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_09,44.858991,-85.324459,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,810,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_12,44.90457,-85.3259,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,benthic,TOR_15,44.9348,-85.395,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,7235,0,0,NA,NA,NA,NA,2853,0,0,0,0,0,0,NA,NA,0,NA,NA,1368,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_16,44.93973,-85.31916,NA,0,NA,NA,NA,0,0,1584,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,631,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,3124,0,0,NA,NA,NA,NA,4233,0,0,0,0,0,0,NA,NA,0,NA,NA,6518,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_18,44.94623,-85.32198,NA,1336,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,580,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,4245,0,0,NA,NA,NA,NA,5320,0,0,0,0,0,0,NA,NA,0,NA,NA,3492,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_36,45.08334,-85.323112,NA,166,NA,NA,NA,0,0,2277,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,117,873,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,6773,0,0,NA,NA,NA,NA,5211,0,0,0,0,0,0,NA,NA,0,NA,NA,1734,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,3605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_38,45.09738,-85.33437,NA,0,NA,NA,NA,0,0,1689,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,246,1627,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,2346,0,0,NA,NA,NA,NA,2239,0,0,0,0,0,0,NA,NA,0,NA,NA,5846,279,0,0,0,0,NA,58,NA,0,0,NA,0,0,0,0,NA,NA,0,0,585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_39,45.1056,-85.3474,NA,698,NA,NA,NA,0,0,2809,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,700,437,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,800,0,0,NA,NA,NA,NA,877,0,0,0,0,0,0,NA,NA,0,NA,NA,6709,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_53,44.965991,-85.281274,NA,2158,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1764,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,906,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_55,44.94221,-85.28668,NA,6897,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,889,0,0,0,0,0,0,NA,0,0,NA,NA,0,1660,0,3135,0,0,0,NA,739,0,0,NA,NA,NA,NA,2083,0,0,881,0,0,0,NA,NA,0,NA,NA,1284,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,benthic,TOR_56,44.937753,-85.29138,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_58,44.915733,-85.2879,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Torch Lake,surface,TOR_59,44.90527,-85.28504,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Boomshocker,75,45.3296,-85.03507,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_29,45.32916667,-85.03416667,NA,373,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,509,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,352,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,128,0,0,0,0,0,NA,0,NA,0,0,NA,0,77,0,0,3,85.6398306408523,0,0,555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Experimental gillnet,3,45.29755,-85.0189,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,benthic,WAL_10,45.29798333,-85.0187,NA,0,NA,NA,NA,0,0,1570,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,421,0,0,0,0,100,NA,0,NA,0,0,NA,0,191,0,0,7,50.6503039230623,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Experimental gillnet,7,45.29384,-84.96716,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,benthic,WAL_51,45.29456667,-84.96691667,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,606,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1391,0,0,NA,NA,NA,NA,0,0,0,162,0,0,0,NA,NA,0,NA,NA,5950,0,0,218,0,0,NA,0,NA,0,0,NA,0,230,0,0,9,82.9860130893968,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Experimental gillnet,10,45.26804,-84.95389,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_57,45.26856667,-84.95311667,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,1991,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,185,0,0,NA,NA,NA,NA,0,648,0,312,0,0,0,NA,NA,0,NA,NA,1681,0,0,0,0,0,NA,0,NA,0,0,NA,0,0,0,0,10,84.3166396317944,0,0,1405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Large mesh fyke net,4,45.27077,-84.99283,0,25,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_43,45.27035,-84.99288333,NA,864,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,214,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,3173,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,1797,0,0,172,0,0,NA,0,NA,0,0,NA,0,0,0,0,26,46.8652623037255,0,0,10221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Large mesh fyke net,41,45.29137,-85.01744,0,27,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,benthic,WAL_37,45.29193333,-85.01761667,NA,302,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,611,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,264,0,0,NA,NA,NA,NA,0,0,0,95,0,0,0,NA,NA,0,NA,NA,472,0,0,141,0,0,NA,0,NA,0,0,NA,0,0,0,0,36,64.1232645497945,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Large mesh fyke net,54,45.31072,-85.03082,0,6,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_14,45.31063333,-85.03151667,NA,661,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,207,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,587,0,0,NA,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,0,NA,NA,1111,0,0,408,0,0,NA,0,NA,0,0,NA,0,0,0,0,40,55.4751354468306,0,0,6701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Large mesh fyke net,56,45.27542,-84.9753,0,27,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,41,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_46,45.27543333,-84.9756,NA,290,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,188,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,1430,0,0,NA,NA,NA,NA,0,0,0,0,0,0,40,NA,NA,0,NA,NA,5214,0,0,334,0,0,NA,0,NA,0,0,NA,0,0,0,0,41,23.5869863360576,0,0,6965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Small mesh fyke net,34,45.29842,-84.96634,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_52,45.2977,-84.96595,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,0,0,323,0,0,0,NA,0,0,NA,NA,0,0,0,11,0,0,0,NA,1038,25,0,NA,NA,NA,NA,0,0,0,0,0,0,273,NA,NA,0,NA,NA,2032,0,0,202,0,0,NA,0,NA,0,0,NA,0,0,0,0,55,85.6676163034394,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Small mesh fyke net,58,45.28232,-85.00766,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_40,45.28253333,-85.00736667,NA,5357,NA,NA,NA,0,0,283,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,268,0,0,0,NA,0,0,NA,NA,0,0,0,86,0,0,0,NA,2041,0,0,NA,NA,NA,NA,0,0,0,3319,0,0,0,NA,NA,0,NA,NA,1151,0,0,203,0,0,NA,0,NA,0,0,NA,0,0,0,0,57,33.0420118103445,0,0,3824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,20,45.29219,-85.01866,0,47,0,0,1,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,62,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_09,45.29301667,-85.01908333,NA,904,NA,NA,NA,0,0,45,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,72,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,194,137,0,NA,NA,NA,NA,0,0,0,0,0,0,47,NA,NA,0,NA,NA,1910,0,0,394,0,0,NA,0,NA,0,0,NA,0,0,0,0,62,97.6921478731111,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,benthic,WAL_37,45.29193333,-85.01761667,NA,302,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,611,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,264,0,0,NA,NA,NA,NA,0,0,0,95,0,0,0,NA,NA,0,NA,NA,472,0,0,141,0,0,NA,0,NA,0,0,NA,0,0,0,0,62,86.6728697310072,0,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,21,45.29752,-84.96553,0,26,0,1,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,63,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_52,45.2977,-84.96595,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,0,0,323,0,0,0,NA,0,0,NA,NA,0,0,0,11,0,0,0,NA,1038,25,0,NA,NA,NA,NA,0,0,0,0,0,0,273,NA,NA,0,NA,NA,2032,0,0,202,0,0,NA,0,NA,0,0,NA,0,0,0,0,63,38.5419945367794,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,25,45.29249,-85.01866,0,45,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_09,45.29301667,-85.01908333,NA,904,NA,NA,NA,0,0,45,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,72,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,194,137,0,NA,NA,NA,NA,0,0,0,0,0,0,47,NA,NA,0,NA,NA,1910,0,0,394,0,0,NA,0,NA,0,0,NA,0,0,0,0,65,67.2971140739587,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,38,45.29752,-84.96553,0,20,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,67,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_52,45.2977,-84.96595,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,0,0,323,0,0,0,NA,0,0,NA,NA,0,0,0,11,0,0,0,NA,1038,25,0,NA,NA,NA,NA,0,0,0,0,0,0,273,NA,NA,0,NA,NA,2032,0,0,202,0,0,NA,0,NA,0,0,NA,0,0,0,0,67,38.5419945367794,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,49,45.29752,-84.96553,0,12,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,71,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_52,45.2977,-84.96595,NA,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,8,0,0,323,0,0,0,NA,0,0,NA,NA,0,0,0,11,0,0,0,NA,1038,25,0,NA,NA,NA,NA,0,0,0,0,0,0,273,NA,NA,0,NA,NA,2032,0,0,202,0,0,NA,0,NA,0,0,NA,0,0,0,0,71,38.5419945367794,0,0,1006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0
Walloon Lake,Trap net,64,45.29219,-85.01866,0,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,76,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Walloon Lake,surface,WAL_09,45.29301667,-85.01908333,NA,904,NA,NA,NA,0,0,45,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,0,72,0,0,0,NA,0,0,NA,NA,0,0,0,0,0,0,0,NA,194,137,0,NA,NA,NA,NA,0,0,0,0,0,0,47,NA,NA,0,NA,NA,1910,0,0,394,0,0,NA,0,NA,0,0,NA,0,0,0,0,76,97.6921478731111,0,0,2001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0
